transaction_id,customer_id,payment_date,amount,payment_method,payment_status
57114,6323,2023-08-16,912,Net Banking,Paid
57115,4956,2023-11-14,2207,UPI,Paid
57116,8522,2025-04-20,1068,Net Banking,Late
57117,12398,2023-07-07,1892,Card,Paid
57118,1698,2023-12-10,2186,Net Banking,Paid
57119,531,2023-02-26,506,Card,Paid
57120,10513,2023-11-18,2032,UPI,Paid
57121,14773,2023-08-20,606,Net Banking,Late
57122,9122,2024-03-19,1877,Wallet,Paid
57123,1422,2023-12-30,588,Net Banking,Failed
57124,10140,2023-03-09,2177,Card,Paid
57125,13835,2023-05-12,1023,Net Banking,Paid
57126,6774,2024-04-26,572,UPI,Paid
57127,10150,2024-03-29,1460,Card,Paid
57128,6632,2024-08-14,1036,UPI,Paid
57129,11569,2024-02-21,1150,Wallet,Paid
57130,1846,2023-08-13,863,UPI,Paid
57131,4487,2023-05-20,1705,Wallet,Paid
57132,4242,2024-02-23,1216,Wallet,Late
57133,9121,2024-04-04,1598,UPI,Paid
57134,12222,2025-03-24,1628,UPI,Paid
57135,8715,2024-04-20,1029,Wallet,Paid
57136,11753,2024-05-10,1847,Net Banking,Paid
57137,1713,2023-07-18,2095,Net Banking,Paid
57138,11220,2023-06-14,422,UPI,Late
57139,4842,2024-06-18,553,UPI,Paid
57140,13287,2023-02-09,690,Wallet,Late
57141,11578,2023-04-11,1447,Wallet,Paid
57142,12855,2024-12-05,2377,UPI,Paid
57143,12178,2025-04-22,1616,UPI,Paid
57144,6506,2024-11-04,388,UPI,Failed
57145,5682,2024-09-09,2341,Wallet,Paid
57146,14011,2023-02-16,2153,Net Banking,Failed
57147,12815,2023-09-21,1769,Net Banking,Late
57148,11619,2024-07-01,1890,UPI,Paid
57149,9126,2024-09-25,2272,Wallet,Paid
57150,7360,2023-10-03,466,UPI,Paid
57151,9955,2023-04-12,1264,Net Banking,Paid
57152,12462,2024-05-12,1459,Card,Paid
57153,1127,2025-06-08,1747,UPI,Late
57154,11628,2024-07-07,2274,Card,Late
57155,3455,2024-05-23,1386,UPI,Paid
57156,4478,2024-10-28,1954,Wallet,Paid
57157,7979,2025-04-25,509,Net Banking,Paid
57158,9279,2023-07-05,1727,Net Banking,Failed
57159,12508,2023-12-11,510,Card,Paid
57160,7078,2023-09-19,2491,Wallet,Paid
57161,3800,2025-05-27,1666,Card,Paid
57162,12934,2024-03-16,2340,Wallet,Paid
57163,9758,2024-09-30,1759,UPI,Paid
57164,14690,2025-02-12,1467,Net Banking,Paid
57165,8569,2024-07-12,509,Card,Paid
57166,5829,2023-04-03,1684,Wallet,Paid
57167,7435,2025-05-17,1278,Card,Paid
57168,8009,2023-01-01,328,Card,Failed
57169,13709,2023-12-31,1320,UPI,Paid
57170,1920,2023-06-02,1954,Net Banking,Paid
57171,7356,2024-11-15,1945,UPI,Paid
57172,1169,2023-07-22,817,Net Banking,Paid
57173,10743,2025-03-10,574,Wallet,Paid
57174,1387,2025-05-09,1832,UPI,Paid
57175,9911,2025-02-22,1495,Net Banking,Late
57176,9592,2024-04-11,1593,Wallet,Paid
57177,11912,2023-08-19,2411,UPI,Paid
57178,6259,2023-10-27,2226,Net Banking,Paid
57179,7899,2023-05-17,951,Net Banking,Paid
57180,8834,2024-08-11,1349,Wallet,Paid
57181,1767,2024-05-23,628,Card,Paid
57182,14559,2024-10-26,796,Card,Late
57183,5939,2025-01-01,1070,Wallet,Paid
57184,10043,2025-01-24,1430,UPI,Failed
57185,11243,2025-05-20,446,Card,Paid
57186,6678,2024-08-20,1376,Wallet,Paid
57187,12796,2023-11-23,1655,Wallet,Paid
57188,10891,2025-05-20,1006,Card,Paid
57189,7630,2024-09-11,2032,Net Banking,Late
57190,12304,2024-07-18,2317,Net Banking,Late
57191,1502,2024-11-04,1448,UPI,Paid
57192,6498,2024-09-22,893,Wallet,Paid
57193,5366,2023-07-18,712,UPI,Paid
57194,14286,2023-04-14,1503,Card,Paid
57195,10720,2024-09-25,2186,Wallet,Paid
57196,9334,2023-07-01,575,UPI,Paid
57197,11427,2023-01-05,1683,UPI,Paid
57198,3428,2025-05-09,721,Wallet,Paid
57199,1370,2023-03-05,431,Card,Paid
57200,4300,2023-08-04,1942,Card,Late
57201,3445,2024-06-26,1856,UPI,Failed
57202,13960,2024-07-21,595,Wallet,Late
57203,11607,2024-09-27,1066,Wallet,Paid
57204,14853,2025-05-27,1715,UPI,Paid
57205,14733,2023-12-22,614,Net Banking,Paid
57206,6800,2023-01-06,2096,UPI,Paid
57207,7135,2023-05-03,1773,Card,Paid
57208,3570,2023-08-12,2053,UPI,Paid
57209,8889,2023-11-10,2499,Card,Late
57210,6311,2024-10-23,2477,Wallet,Late
57211,10336,2023-05-08,301,Wallet,Paid
57212,7399,2024-10-10,531,Net Banking,Paid
57213,8865,2023-04-12,1242,Net Banking,Paid
57214,5342,2023-12-09,1168,UPI,Paid
57215,3581,2024-10-29,1582,Wallet,Paid
57216,1143,2023-11-02,2141,Wallet,Paid
57217,11856,2024-02-15,2057,Card,Paid
57218,6566,2023-09-30,1619,UPI,Late
57219,10969,2023-03-12,1993,UPI,Paid
57220,12141,2023-01-26,343,Net Banking,Paid
57221,10046,2023-09-04,666,UPI,Late
57222,14688,2023-11-14,671,Net Banking,Paid
57223,13529,2023-12-14,1990,UPI,Late
57224,14756,2023-01-28,1029,Wallet,Paid
57225,10735,2025-05-29,387,Card,Paid
57226,5988,2023-02-08,1320,Net Banking,Paid
57227,4776,2023-10-30,2423,Wallet,Paid
57228,1597,2025-01-25,1219,Card,Failed
57229,9407,2023-09-19,1457,Card,Paid
57230,14915,2024-05-08,839,UPI,Paid
57231,11117,2023-08-30,324,Wallet,Failed
57232,13540,2024-12-20,687,UPI,Paid
57233,8954,2024-07-18,2230,UPI,Late
57234,7659,2023-05-03,2307,Wallet,Paid
57235,13870,2024-06-19,1735,Net Banking,Paid
57236,10953,2024-10-25,2085,UPI,Paid
57237,6226,2023-10-03,468,Wallet,Paid
57238,487,2023-05-27,759,UPI,Failed
57239,506,2023-01-10,2138,UPI,Paid
57240,13281,2023-08-07,1948,Wallet,Paid
57241,12976,2023-02-26,818,UPI,Paid
57242,9037,2024-11-07,444,Net Banking,Late
57243,9847,2025-02-18,1198,Wallet,Paid
57244,9228,2024-07-22,2394,Net Banking,Paid
57245,9603,2025-04-30,1104,Wallet,Late
57246,7184,2023-04-13,1838,Card,Paid
57247,4884,2024-02-10,939,Wallet,Paid
57248,99,2024-08-16,1600,Net Banking,Paid
57249,8404,2024-11-03,1904,Net Banking,Paid
57250,12062,2023-12-29,1451,Wallet,Failed
57251,1212,2024-10-30,1780,Wallet,Paid
57252,14672,2025-05-22,1867,Card,Failed
57253,5672,2023-06-08,756,Wallet,Late
57254,5869,2023-04-03,723,Wallet,Paid
57255,7397,2023-06-13,2156,Card,Paid
57256,12961,2025-06-16,2491,UPI,Paid
57257,2074,2025-04-22,1033,UPI,Paid
57258,1967,2023-03-04,1372,UPI,Paid
57259,4144,2023-04-18,2193,Net Banking,Paid
57260,2110,2023-07-07,651,UPI,Failed
57261,6032,2023-07-23,2102,Net Banking,Late
57262,12061,2024-02-14,1141,Wallet,Paid
57263,14819,2024-09-15,1115,UPI,Late
57264,6559,2024-01-26,1776,UPI,Paid
57265,5339,2023-08-11,622,UPI,Paid
57266,12606,2024-11-22,1362,Net Banking,Paid
57267,8156,2024-04-01,1639,Net Banking,Paid
57268,3262,2023-01-20,1810,UPI,Paid
57269,9818,2024-07-16,381,UPI,Paid
57270,6908,2023-03-13,596,Card,Paid
57271,14874,2024-11-10,2426,UPI,Paid
57272,4724,2025-05-25,2139,Net Banking,Paid
57273,1554,2024-10-26,1937,Card,Late
57274,5357,2024-08-01,1715,Card,Paid
57275,13189,2023-03-25,2394,Wallet,Paid
57276,7935,2024-06-13,1413,Card,Paid
57277,14853,2023-08-22,398,Net Banking,Paid
57278,8670,2023-05-13,2239,Wallet,Late
57279,6023,2024-10-29,1205,Wallet,Paid
57280,12297,2024-04-05,2032,Net Banking,Paid
57281,1995,2025-04-01,1521,Wallet,Paid
57282,11509,2024-01-27,2156,UPI,Late
57283,6365,2025-02-15,2482,Card,Paid
57284,9663,2023-02-04,1091,UPI,Paid
57285,9657,2023-06-20,457,UPI,Paid
57286,11579,2024-08-29,1644,Card,Paid
57287,9252,2024-12-14,835,Card,Paid
57288,7907,2024-07-23,1339,Wallet,Paid
57289,12898,2024-04-11,2093,Wallet,Late
57290,13180,2023-08-18,598,Net Banking,Paid
57291,4071,2023-12-15,305,UPI,Paid
57292,10092,2023-01-06,2182,Net Banking,Paid
57293,8205,2025-01-25,2157,UPI,Failed
57294,12563,2024-04-27,1790,Card,Paid
57295,11402,2023-09-15,2008,Net Banking,Paid
57296,10443,2025-04-27,1687,Net Banking,Paid
57297,5022,2024-01-07,2082,Card,Paid
57298,9252,2025-01-05,640,UPI,Paid
57299,6404,2023-04-14,1990,Wallet,Late
57300,9630,2025-04-19,2120,Wallet,Paid
57301,13501,2023-07-18,780,UPI,Paid
57302,6304,2023-11-26,322,Net Banking,Paid
57303,74,2024-05-13,2497,Card,Paid
57304,1771,2024-04-18,1266,Net Banking,Paid
57305,8158,2024-09-05,1057,Card,Paid
57306,301,2024-12-30,1813,Net Banking,Paid
57307,6431,2024-07-31,1334,Net Banking,Paid
57308,12984,2024-03-30,1052,UPI,Late
57309,9963,2023-08-03,1948,Wallet,Late
57310,3305,2024-01-22,1661,UPI,Paid
57311,14634,2023-10-08,1423,UPI,Paid
57312,87,2023-08-21,2174,Card,Paid
57313,9592,2023-12-02,663,Net Banking,Paid
57314,1022,2024-02-18,1778,Wallet,Paid
57315,5195,2023-10-09,1422,Wallet,Late
57316,3085,2024-01-21,1856,Card,Paid
57317,8245,2024-11-11,748,Net Banking,Paid
57318,7280,2024-09-21,1764,UPI,Paid
57319,6443,2023-07-19,1507,Card,Paid
57320,14104,2024-12-15,1184,Wallet,Paid
57321,7020,2024-09-18,1194,Net Banking,Late
57322,9111,2023-11-04,2017,Net Banking,Paid
57323,12001,2025-04-11,816,Wallet,Paid
57324,13274,2023-11-05,741,UPI,Paid
57325,147,2023-01-03,1202,UPI,Paid
57326,9639,2025-01-19,512,Net Banking,Paid
57327,1429,2023-02-21,674,Card,Failed
57328,14767,2024-08-15,853,Wallet,Paid
57329,138,2023-05-02,2040,Wallet,Failed
57330,13808,2024-02-19,1623,Card,Paid
57331,8251,2024-06-03,1612,Card,Paid
57332,2909,2023-03-07,1940,Card,Paid
57333,14326,2025-03-12,1294,Net Banking,Paid
57334,12585,2024-10-31,987,Net Banking,Paid
57335,14271,2025-05-12,1212,Wallet,Paid
57336,11390,2023-07-01,394,UPI,Paid
57337,1827,2024-11-21,2204,Wallet,Paid
57338,14992,2024-08-31,524,Wallet,Paid
57339,5410,2023-03-07,2450,Card,Paid
57340,5026,2025-04-06,2273,UPI,Paid
57341,9445,2024-11-27,453,Card,Paid
57342,4140,2025-03-28,1323,Wallet,Paid
57343,249,2023-06-03,772,UPI,Paid
57344,11854,2024-04-14,2392,UPI,Paid
57345,2182,2024-03-18,2031,Wallet,Paid
57346,7957,2025-06-02,1828,Wallet,Paid
57347,4690,2024-04-03,2253,Net Banking,Paid
57348,11389,2024-11-08,773,Net Banking,Paid
57349,13943,2023-03-25,1871,Card,Paid
57350,11520,2023-06-19,2108,UPI,Paid
57351,13639,2024-07-13,1037,Wallet,Paid
57352,11751,2025-04-22,1020,Wallet,Paid
57353,6456,2023-05-08,920,UPI,Late
57354,1894,2024-01-09,920,Wallet,Paid
57355,9881,2024-07-17,2116,Wallet,Paid
57356,4563,2024-11-09,502,Net Banking,Late
57357,10356,2024-08-27,752,Net Banking,Late
57358,3679,2025-02-04,2331,Net Banking,Paid
57359,6964,2025-04-22,2349,Wallet,Paid
57360,11706,2023-04-16,461,Card,Paid
57361,4030,2023-04-09,1299,UPI,Paid
57362,6391,2024-11-09,663,Wallet,Paid
57363,600,2023-01-14,589,Wallet,Paid
57364,10976,2024-07-21,2052,Card,Paid
57365,7391,2023-08-21,784,UPI,Failed
57366,2304,2023-12-25,826,Card,Paid
57367,13981,2025-05-20,2049,Net Banking,Paid
57368,11956,2023-06-28,2140,Card,Paid
57369,8930,2025-03-20,2236,Card,Late
57370,11076,2023-03-04,1324,Card,Paid
57371,1964,2023-06-30,2189,Net Banking,Late
57372,14379,2024-09-04,1317,UPI,Paid
57373,12018,2024-01-25,380,UPI,Paid
57374,5545,2023-12-04,404,Card,Late
57375,14741,2023-02-10,1165,Card,Paid
57376,3074,2024-11-11,779,UPI,Paid
57377,10095,2025-06-09,1859,Card,Late
57378,1334,2023-07-31,2175,Net Banking,Paid
57379,9942,2023-01-24,764,Wallet,Late
57380,1168,2024-02-03,1473,Wallet,Paid
57381,11302,2023-05-21,1701,Net Banking,Paid
57382,14892,2023-12-01,1393,Card,Paid
57383,6918,2025-04-14,557,UPI,Paid
57384,7038,2023-04-10,2365,Wallet,Paid
57385,3409,2025-01-06,486,Wallet,Paid
57386,2321,2024-02-19,1570,Card,Paid
57387,11956,2023-09-30,1985,Net Banking,Paid
57388,11867,2023-06-19,628,UPI,Paid
57389,10374,2025-02-25,1846,Net Banking,Paid
57390,7172,2024-02-29,2003,UPI,Paid
57391,13124,2023-07-03,1190,Card,Paid
57392,4823,2025-02-27,333,Card,Paid
57393,2006,2024-05-19,1767,Net Banking,Paid
57394,13693,2023-09-07,899,Net Banking,Paid
57395,6069,2024-08-10,340,UPI,Paid
57396,4403,2023-09-21,1493,Net Banking,Paid
57397,856,2023-02-24,2231,Net Banking,Paid
57398,5957,2024-10-09,1932,Net Banking,Paid
57399,4772,2023-01-15,2322,Card,Paid
57400,4483,2023-12-24,2275,Wallet,Paid
57401,7992,2024-09-02,403,Net Banking,Paid
57402,9701,2023-12-26,671,Card,Paid
57403,6381,2023-08-09,1407,UPI,Late
57404,9100,2024-01-22,2372,Net Banking,Paid
57405,3131,2024-01-03,1619,Net Banking,Paid
57406,14456,2024-10-06,1085,Net Banking,Paid
57407,7613,2023-08-16,445,Net Banking,Paid
57408,11664,2023-01-31,405,Net Banking,Paid
57409,13512,2024-08-05,1380,UPI,Late
57410,3394,2024-10-14,805,Wallet,Paid
57411,8697,2025-05-20,729,Card,Paid
57412,12479,2024-05-19,839,Net Banking,Paid
57413,7896,2025-02-09,1538,UPI,Failed
57414,8122,2025-05-26,1121,Card,Paid
57415,3961,2023-07-26,2078,Net Banking,Paid
57416,6068,2024-10-16,2214,Wallet,Paid
57417,13304,2023-07-01,1191,Card,Paid
57418,546,2024-12-13,966,Net Banking,Paid
57419,3115,2023-05-08,2322,Card,Paid
57420,13412,2024-08-04,1843,Net Banking,Paid
57421,5244,2024-11-20,1871,Wallet,Failed
57422,14855,2023-05-17,1282,Net Banking,Paid
57423,846,2024-12-16,370,Wallet,Failed
57424,2455,2024-09-17,450,Wallet,Paid
57425,10603,2023-06-06,2406,Wallet,Paid
57426,4982,2023-06-24,950,Net Banking,Paid
57427,11068,2023-10-01,1057,Wallet,Paid
57428,11078,2025-06-13,806,Wallet,Paid
57429,7361,2025-01-01,1612,Wallet,Paid
57430,101,2024-08-20,1430,Net Banking,Paid
57431,1132,2023-05-27,1106,UPI,Paid
57432,9362,2023-04-29,2287,Card,Paid
57433,5348,2025-04-14,664,Card,Paid
57434,8896,2025-02-09,2152,Net Banking,Failed
57435,14714,2025-04-21,1223,Card,Paid
57436,6747,2024-03-04,2471,Net Banking,Failed
57437,4124,2024-06-21,2068,Net Banking,Paid
57438,9295,2025-03-02,1371,Card,Paid
57439,2951,2024-08-03,1025,Net Banking,Failed
57440,5761,2025-04-19,888,UPI,Paid
57441,2466,2025-03-11,1399,Card,Paid
57442,12484,2024-11-27,2071,UPI,Paid
57443,6048,2024-06-01,651,Card,Paid
57444,9003,2024-10-05,439,UPI,Paid
57445,11246,2025-01-11,488,Wallet,Paid
57446,532,2024-01-21,2177,Wallet,Paid
57447,777,2023-11-20,2347,Wallet,Paid
57448,3398,2023-03-11,1684,Card,Paid
57449,2420,2023-07-30,1055,Wallet,Paid
57450,1395,2025-03-10,1806,Wallet,Paid
57451,8361,2025-03-27,1135,Net Banking,Paid
57452,8469,2025-02-19,441,Wallet,Paid
57453,6248,2023-08-13,1133,Net Banking,Paid
57454,14288,2024-03-01,1506,UPI,Failed
57455,13121,2023-01-04,1143,Wallet,Paid
57456,13996,2024-12-16,1439,Card,Failed
57457,9380,2023-03-30,735,Net Banking,Paid
57458,10088,2023-12-07,2145,Wallet,Paid
57459,3056,2024-08-12,2381,Wallet,Paid
57460,6162,2023-07-11,1154,Net Banking,Paid
57461,14124,2024-03-29,2283,Card,Paid
57462,2920,2024-03-22,1875,Wallet,Paid
57463,11529,2024-10-20,1457,Net Banking,Paid
57464,8943,2025-03-18,1566,UPI,Paid
57465,469,2023-03-18,424,UPI,Paid
57466,2825,2024-12-24,829,UPI,Paid
57467,11639,2023-06-24,2011,Net Banking,Late
57468,3660,2023-06-24,1032,Net Banking,Paid
57469,124,2025-03-02,904,UPI,Paid
57470,12517,2025-01-06,1518,Wallet,Paid
57471,12632,2023-04-20,2454,Wallet,Paid
57472,13253,2024-01-02,1960,Net Banking,Paid
57473,10938,2023-08-17,1611,Card,Paid
57474,12877,2023-03-26,1168,Net Banking,Paid
57475,5539,2023-01-28,2252,Card,Late
57476,2551,2025-06-18,1735,Card,Paid
57477,2559,2024-04-07,1579,Wallet,Paid
57478,12506,2023-03-28,1969,Net Banking,Paid
57479,13630,2023-05-27,1518,Card,Paid
57480,8113,2024-04-09,1957,UPI,Paid
57481,3634,2024-04-16,994,Wallet,Failed
57482,3935,2023-03-08,534,Net Banking,Paid
57483,11644,2024-09-07,376,Card,Paid
57484,13717,2025-06-10,388,UPI,Paid
57485,13563,2024-06-25,1621,UPI,Paid
57486,151,2024-08-12,2408,Wallet,Paid
57487,139,2024-09-24,2161,Card,Paid
57488,13176,2023-04-20,842,Net Banking,Paid
57489,9768,2024-03-22,858,UPI,Paid
57490,10247,2023-10-28,2297,UPI,Paid
57491,14976,2023-02-11,862,Wallet,Paid
57492,13815,2023-12-14,765,Net Banking,Paid
57493,4788,2024-01-19,1017,Wallet,Paid
57494,5296,2024-03-30,1293,Wallet,Paid
57495,2453,2023-11-15,1465,Wallet,Failed
57496,990,2025-05-26,340,UPI,Failed
57497,8568,2024-04-08,1182,Net Banking,Paid
57498,12935,2024-02-03,2333,Net Banking,Paid
57499,14026,2023-04-16,1011,Net Banking,Paid
57500,1557,2024-06-18,1639,UPI,Paid
57501,6079,2023-10-15,609,Card,Paid
57502,10263,2023-05-30,2126,UPI,Late
57503,10161,2024-02-07,1456,Card,Paid
57504,5595,2023-08-07,1080,Card,Paid
57505,5135,2023-11-12,1844,UPI,Paid
57506,11175,2023-10-26,463,Net Banking,Paid
57507,3257,2024-07-31,1293,Net Banking,Paid
57508,1709,2024-12-23,2178,UPI,Paid
57509,5469,2024-01-07,1343,Wallet,Paid
57510,2744,2023-12-25,1409,Net Banking,Late
57511,3869,2023-03-27,1729,Net Banking,Paid
57512,12816,2023-01-04,2149,Net Banking,Late
57513,9566,2023-11-08,453,Wallet,Paid
57514,903,2025-02-02,1999,Wallet,Paid
57515,2748,2025-02-24,2102,Wallet,Paid
57516,12252,2024-04-26,2422,Wallet,Failed
57517,6293,2023-03-13,1267,Net Banking,Paid
57518,6530,2024-06-23,684,UPI,Paid
57519,4750,2024-09-20,1231,UPI,Paid
57520,12836,2023-09-07,1784,Card,Paid
57521,6386,2024-07-17,772,UPI,Paid
57522,324,2025-04-25,2319,Net Banking,Paid
57523,5029,2023-01-10,362,UPI,Paid
57524,11060,2023-12-16,2206,Net Banking,Paid
57525,7403,2024-05-30,366,Wallet,Paid
57526,12738,2025-01-28,950,Card,Paid
57527,6996,2024-08-01,525,Net Banking,Paid
57528,12806,2024-12-06,861,Card,Paid
57529,12768,2023-07-26,1088,Wallet,Paid
57530,11303,2024-01-16,1415,Net Banking,Paid
57531,3474,2023-10-16,2298,Card,Paid
57532,1183,2023-07-16,888,Net Banking,Paid
57533,11710,2023-10-25,1472,UPI,Paid
57534,3461,2024-05-31,1191,UPI,Paid
57535,1997,2024-12-26,827,UPI,Late
57536,9278,2023-09-21,503,Net Banking,Paid
57537,1089,2024-09-08,560,Card,Paid
57538,10374,2023-08-29,2079,Net Banking,Paid
57539,10421,2023-06-26,330,Card,Paid
57540,12199,2025-01-21,1141,Card,Paid
57541,9954,2023-08-04,1469,Net Banking,Paid
57542,1232,2024-06-16,512,Card,Paid
57543,11277,2023-03-13,791,Wallet,Paid
57544,14148,2025-03-06,1635,Wallet,Late
57545,12452,2023-06-10,682,Card,Paid
57546,8970,2023-05-05,2333,Net Banking,Paid
57547,5130,2024-05-24,2468,Net Banking,Late
57548,8878,2024-12-19,877,Card,Paid
57549,7707,2023-02-20,720,Card,Late
57550,9780,2025-04-10,1103,Card,Failed
57551,7439,2024-12-16,1931,Card,Paid
57552,13603,2023-06-09,2259,UPI,Paid
57553,9306,2025-01-29,572,Card,Paid
57554,14690,2023-04-10,1899,Card,Paid
57555,219,2023-05-23,1034,Wallet,Paid
57556,11460,2024-12-24,1180,Card,Paid
57557,7535,2025-01-08,1311,Card,Paid
57558,10892,2023-07-29,563,UPI,Paid
57559,13463,2024-10-02,323,Card,Paid
57560,3626,2023-04-10,667,Card,Paid
57561,1758,2023-08-12,1358,Net Banking,Paid
57562,2488,2025-04-06,2425,Card,Paid
57563,8695,2024-06-12,1143,UPI,Paid
57564,14049,2024-03-21,459,Net Banking,Paid
57565,12240,2024-10-27,703,UPI,Paid
57566,13674,2024-04-13,2449,Net Banking,Paid
57567,3484,2024-11-29,606,UPI,Late
57568,3652,2024-01-19,1170,UPI,Late
57569,8151,2024-10-20,1654,Wallet,Paid
57570,2295,2025-01-22,2015,Net Banking,Paid
57571,2758,2024-04-11,2178,Wallet,Paid
57572,2065,2024-08-25,538,Card,Paid
57573,10038,2024-11-28,2378,Wallet,Paid
57574,7905,2024-10-30,479,Net Banking,Late
57575,1020,2025-06-16,1863,Card,Paid
57576,2375,2024-07-03,2307,Net Banking,Paid
57577,6757,2024-08-17,579,UPI,Paid
57578,9181,2025-04-05,749,Wallet,Paid
57579,6083,2025-01-19,1305,Card,Failed
57580,7827,2025-01-19,1621,Net Banking,Failed
57581,8312,2023-06-19,1347,Wallet,Failed
57582,4655,2025-02-08,1654,Card,Paid
57583,30,2024-10-17,2398,Card,Paid
57584,1129,2025-02-18,1635,Wallet,Paid
57585,12966,2023-08-09,622,UPI,Paid
57586,9523,2025-03-12,1759,Wallet,Paid
57587,11552,2024-04-15,513,Wallet,Paid
57588,6085,2023-03-02,837,Net Banking,Late
57589,2386,2024-07-28,2418,UPI,Paid
57590,6256,2024-12-11,2050,Net Banking,Late
57591,4786,2025-03-26,517,Net Banking,Paid
57592,14869,2025-02-02,1618,Wallet,Paid
57593,3858,2023-02-25,364,Net Banking,Failed
57594,4417,2025-01-02,352,Net Banking,Paid
57595,6797,2023-06-07,1407,Card,Paid
57596,4584,2023-11-19,1159,Card,Failed
57597,1228,2025-05-21,2205,UPI,Paid
57598,8681,2023-01-11,2325,UPI,Paid
57599,11866,2023-03-15,1049,UPI,Paid
57600,3748,2024-12-19,2170,Net Banking,Paid
57601,8532,2025-01-08,1821,Wallet,Paid
57602,12239,2024-07-03,1766,Wallet,Late
57603,13053,2025-01-17,1045,Net Banking,Paid
57604,1392,2025-05-29,2441,UPI,Late
57605,12090,2024-10-06,331,UPI,Paid
57606,570,2024-08-29,2330,Card,Paid
57607,2561,2024-11-08,2346,UPI,Paid
57608,14574,2023-01-30,1208,Card,Paid
57609,2509,2023-11-24,903,Net Banking,Paid
57610,2521,2024-02-16,2105,Wallet,Paid
57611,907,2023-04-20,848,Wallet,Paid
57612,2481,2025-02-01,1399,Net Banking,Paid
57613,1947,2025-05-11,643,UPI,Paid
57614,8050,2023-06-24,1916,Net Banking,Paid
57615,12497,2023-10-03,1132,UPI,Paid
57616,7766,2024-01-01,1167,Net Banking,Paid
57617,12445,2023-12-26,611,UPI,Paid
57618,1270,2023-05-19,2482,Net Banking,Paid
57619,10991,2023-01-29,392,Net Banking,Paid
57620,2022,2024-10-16,742,Net Banking,Failed
57621,14796,2023-04-18,1200,UPI,Paid
57622,13223,2024-08-13,1801,Net Banking,Paid
57623,2749,2023-06-04,1450,Wallet,Paid
57624,12716,2024-09-11,337,Wallet,Late
57625,7916,2024-12-04,1037,UPI,Paid
57626,13801,2024-09-21,2399,Card,Paid
57627,9461,2023-10-04,1364,UPI,Paid
57628,11978,2023-02-28,1470,Card,Paid
57629,4205,2024-05-08,2020,Net Banking,Paid
57630,5536,2023-03-22,1160,Wallet,Paid
57631,652,2023-12-22,1076,Wallet,Paid
57632,1474,2024-07-20,1029,Wallet,Late
57633,48,2024-05-29,1951,UPI,Paid
57634,11202,2024-07-04,1273,Wallet,Failed
57635,12416,2024-09-11,499,Card,Paid
57636,14451,2023-05-15,1038,Net Banking,Paid
57637,13843,2025-05-23,549,Net Banking,Paid
57638,5302,2025-01-02,1978,Wallet,Paid
57639,7667,2023-09-09,1204,UPI,Paid
57640,548,2023-05-07,2155,UPI,Late
57641,12014,2024-12-03,2226,Wallet,Paid
57642,12870,2024-03-11,1184,Card,Paid
57643,9999,2023-08-31,1137,UPI,Paid
57644,12038,2023-05-25,921,UPI,Paid
57645,4086,2025-02-06,1526,Card,Late
57646,7851,2024-12-20,1263,UPI,Failed
57647,7042,2023-04-16,1289,UPI,Paid
57648,1254,2023-09-21,2317,Net Banking,Paid
57649,11321,2023-12-31,2373,UPI,Paid
57650,6184,2025-03-10,1169,Card,Paid
57651,12365,2025-05-05,1796,Wallet,Paid
57652,4310,2024-11-02,1594,Net Banking,Paid
57653,4091,2024-08-15,793,Card,Paid
57654,14733,2025-05-18,2326,Card,Late
57655,12646,2024-01-09,1218,UPI,Late
57656,9038,2024-04-05,1033,Card,Paid
57657,5246,2024-07-14,1878,Net Banking,Paid
57658,7608,2023-02-19,2460,UPI,Paid
57659,10538,2024-04-19,1811,Net Banking,Late
57660,7420,2025-05-23,2128,UPI,Paid
57661,7478,2024-08-25,1072,Card,Paid
57662,13198,2023-02-07,2250,Card,Paid
57663,1489,2024-08-17,1500,Wallet,Paid
57664,14126,2024-05-11,1420,UPI,Paid
57665,980,2024-03-29,1000,Wallet,Paid
57666,9219,2024-12-21,2136,Wallet,Late
57667,8810,2023-08-09,1730,Wallet,Paid
57668,7225,2023-01-28,759,Wallet,Late
57669,1563,2023-03-10,582,Card,Late
57670,12485,2023-10-29,744,Card,Paid
57671,3765,2023-06-20,2256,Card,Paid
57672,13435,2023-02-23,1347,UPI,Late
57673,9755,2023-09-18,1582,Wallet,Paid
57674,14847,2025-02-17,2365,Wallet,Paid
57675,3704,2025-04-20,837,Wallet,Paid
57676,6534,2024-09-04,1935,UPI,Late
57677,3906,2024-10-19,1335,Wallet,Paid
57678,168,2023-10-20,570,Wallet,Paid
57679,5117,2024-09-21,2123,UPI,Paid
57680,842,2024-02-22,1566,Card,Paid
57681,2774,2024-08-28,1398,UPI,Paid
57682,9907,2025-02-16,532,Net Banking,Paid
57683,9764,2024-12-09,1349,Card,Paid
57684,8478,2025-01-17,1477,UPI,Paid
57685,7894,2025-03-19,2367,Net Banking,Paid
57686,13570,2025-06-05,1077,Net Banking,Paid
57687,8034,2023-09-25,958,Net Banking,Paid
57688,11548,2023-01-29,2477,Wallet,Paid
57689,6084,2023-08-28,2280,UPI,Paid
57690,5692,2023-11-26,1475,Card,Paid
57691,5043,2024-05-20,1592,Wallet,Paid
57692,4593,2023-06-20,1548,Card,Paid
57693,10517,2024-12-31,2146,Net Banking,Paid
