usage_id,customer_id,month,data_usage_gb,call_minutes,sms_count
32365,4281,2024-06-14,88.91,3017,254
32366,2529,2024-03-18,374.64,398,273
32367,12452,2024-03-25,10.09,1445,460
32368,5350,2024-04-05,16.03,2312,172
32369,2558,2024-09-28,277.0,33,40
32370,9071,2024-12-02,351.31,1922,457
32371,9655,2024-02-23,461.84,2753,360
32372,4731,2024-12-24,389.64,2015,215
32373,3763,2024-02-09,49.42,3308,465
32374,8874,2024-06-26,94.28,1391,133
32375,5177,2024-09-18,440.97,3929,302
32376,13758,2024-02-24,300.54,3940,273
32377,1362,2024-01-20,338.37,2118,148
32378,6705,2024-03-18,69.17,1372,244
32379,10500,2024-01-17,296.32,3300,96
32380,1329,2024-05-09,319.7,988,203
32381,13535,2024-01-30,448.42,2242,71
32382,9441,2024-06-28,313.44,1863,71
32383,428,2024-01-23,137.33,143,43
32384,9503,2024-10-06,454.47,2511,218
32385,10657,2024-09-18,7.12,1580,451
32386,514,2024-05-26,493.12,2832,231
32387,3949,2024-06-20,492.86,1556,403
32388,11151,2024-01-09,408.13,297,327
32389,9148,2024-11-17,254.87,2533,105
32390,6783,2024-05-05,102.01,3142,67
32391,13253,2024-03-17,242.34,927,189
32392,14417,2024-04-12,133.56,1577,53
32393,12210,2024-02-21,407.51,1037,305
32394,7489,2024-09-11,189.25,3918,370
32395,7513,2024-06-03,323.2,2467,141
32396,10990,2024-08-28,495.17,3996,382
32397,9720,2024-10-31,174.49,2441,205
32398,8188,2024-03-30,321.07,2738,167
32399,2990,2024-05-18,478.69,465,337
32400,6066,2024-02-14,294.93,1102,485
32401,10941,2024-09-25,206.07,1630,129
32402,14406,2024-02-11,419.84,1973,148
32403,14104,2024-06-12,458.34,934,358
32404,373,2024-03-28,336.06,2736,53
32405,12230,2024-09-13,487.52,302,392
32406,6534,2024-05-10,161.97,769,144
32407,767,2024-11-19,370.38,1480,214
32408,11548,2024-10-21,294.52,646,375
32409,3283,2024-06-27,434.78,3149,85
32410,12746,2024-04-08,120.88,1771,52
32411,13669,2024-10-16,150.39,2326,87
32412,6106,2024-12-04,390.89,3345,75
32413,1755,2024-10-07,490.76,2842,204
32414,9616,2024-12-19,10.61,38,223
32415,10520,2024-05-22,22.84,959,93
32416,7729,2024-04-07,373.03,1171,296
32417,13941,2024-10-01,117.5,3949,4
32418,4911,2024-12-22,2.91,3084,487
32419,8770,2024-07-23,404.16,2145,317
32420,14215,2024-07-11,77.22,1847,308
32421,13743,2024-03-23,217.09,1940,80
32422,11598,2024-10-03,397.68,465,86
32423,30,2024-01-18,199.9,213,388
32424,6758,2024-11-30,413.59,3223,71
32425,188,2024-10-23,8.55,2472,390
32426,6466,2024-03-02,293.72,2498,280
32427,11009,2024-01-19,493.62,1215,161
32428,10097,2024-04-01,302.55,3949,475
32429,4688,2024-09-06,387.23,2055,471
32430,9137,2024-04-17,475.34,159,110
32431,3446,2024-10-03,261.57,2025,16
32432,6914,2024-11-23,171.81,262,26
32433,14411,2024-04-25,327.12,2341,404
32434,1091,2024-03-26,431.85,2419,437
32435,3904,2024-08-24,162.19,3443,155
32436,13080,2024-08-18,85.6,1157,492
32437,12881,2024-11-22,405.1,3158,475
32438,5743,2024-07-17,205.44,3691,205
32439,3390,2024-07-19,259.07,1608,264
32440,10932,2024-10-01,386.11,537,94
32441,10172,2024-02-03,210.54,3240,127
32442,11893,2024-03-27,185.52,998,185
32443,11018,2024-07-12,414.98,1663,105
32444,13554,2024-05-07,209.01,3672,497
32445,841,2024-05-05,494.73,2303,49
32446,4199,2024-04-08,267.04,1180,312
32447,5179,2024-09-17,107.37,2539,81
32448,12321,2024-01-09,165.07,1819,445
32449,2756,2024-01-12,444.76,2519,139
32450,11955,2024-04-08,175.66,836,218
32451,12184,2024-10-26,83.01,185,44
32452,4183,2024-08-03,103.25,1935,141
32453,1736,2024-12-28,390.42,2477,97
32454,14038,2024-09-20,445.17,3262,74
32455,11599,2024-06-05,140.82,3654,370
32456,980,2024-08-06,376.4,3062,102
32457,3324,2024-10-25,373.62,953,185
32458,7958,2024-05-25,182.93,1425,282
32459,13937,2024-03-12,326.87,837,161
32460,3295,2024-03-29,326.06,1525,415
32461,9731,2024-07-04,77.77,455,7
32462,14120,2024-04-25,496.99,1342,426
32463,8878,2024-04-25,444.02,1883,229
32464,5031,2024-10-05,189.71,1294,424
32465,9844,2024-11-09,242.31,1386,441
32466,7601,2024-10-31,408.84,2934,76
32467,1058,2024-09-26,479.25,3191,350
32468,9725,2024-07-31,351.68,2263,251
32469,9622,2024-07-30,426.78,3690,175
32470,14913,2024-11-05,268.25,3528,446
32471,1984,2024-05-01,495.43,1743,11
32472,14270,2024-05-13,41.63,3851,3
32473,9727,2024-03-24,104.66,2571,8
32474,92,2024-08-31,448.46,1376,247
32475,1644,2024-05-08,409.57,3203,491
32476,5910,2024-05-25,182.11,3413,406
32477,14073,2024-01-22,150.08,413,375
32478,10929,2024-08-28,140.91,2125,75
32479,8601,2024-11-01,46.09,205,180
32480,13213,2024-02-07,197.68,2364,380
32481,807,2024-11-26,97.93,484,31
32482,10068,2024-12-10,194.32,3516,181
32483,6638,2024-07-20,395.25,1212,101
32484,10070,2024-04-23,339.42,2839,83
32485,6439,2024-11-12,421.46,48,462
32486,495,2024-03-27,137.53,1464,420
32487,12071,2024-10-28,305.39,2459,378
32488,5142,2024-05-06,281.19,3040,43
32489,5822,2024-10-08,494.49,344,29
32490,7561,2024-06-02,146.1,3250,347
32491,12754,2024-07-31,288.72,606,436
32492,4023,2024-11-09,225.7,1254,216
32493,8634,2024-06-01,334.32,21,222
32494,10437,2024-04-15,186.59,1675,135
32495,7516,2024-01-10,200.44,3840,78
32496,7408,2024-01-04,232.45,746,242
32497,11114,2024-01-06,445.84,3897,478
32498,5074,2024-06-25,131.4,1553,431
32499,4768,2024-07-16,421.41,3052,258
32500,14242,2024-01-24,436.59,2755,377
32501,4775,2024-03-18,216.42,426,393
32502,13337,2024-10-31,134.63,3099,81
32503,11866,2024-03-04,469.86,1912,367
32504,353,2024-01-23,346.01,359,128
32505,11867,2024-02-19,336.13,428,332
32506,12970,2024-10-05,204.05,2699,354
32507,1386,2024-07-22,384.45,3528,22
32508,10804,2024-07-06,46.39,418,490
32509,1221,2024-12-16,304.96,2574,60
32510,3852,2024-07-08,130.66,814,160
32511,9086,2024-01-13,380.11,895,129
32512,11931,2024-08-01,32.33,805,34
32513,6810,2024-11-28,171.82,2808,42
32514,13894,2024-03-07,130.73,601,163
32515,10912,2024-07-23,26.34,2126,335
32516,8998,2024-11-13,39.06,954,134
32517,9192,2024-10-03,236.9,1172,387
32518,11304,2024-02-04,416.14,3099,310
32519,12169,2024-08-25,407.9,3466,387
32520,6274,2024-01-28,34.77,2987,235
32521,3008,2024-02-23,152.01,3730,147
32522,600,2024-08-09,419.18,3361,150
32523,2324,2024-06-08,347.64,145,320
32524,14680,2024-08-04,234.7,113,443
32525,8548,2024-10-11,164.91,1944,350
32526,8868,2024-09-30,112.41,3788,45
32527,11668,2024-05-08,269.42,587,447
32528,11173,2024-06-01,255.05,3113,410
32529,11933,2024-10-09,130.03,871,157
32530,7458,2024-04-23,210.99,2015,287
32531,10502,2024-08-16,252.06,3403,207
32532,9757,2024-06-18,447.81,1364,195
32533,14984,2024-05-26,307.46,549,414
32534,6417,2024-07-10,30.46,3624,300
32535,1011,2024-10-01,6.9,83,433
32536,14574,2024-11-16,12.61,2578,461
32537,1430,2024-12-21,297.14,2329,414
32538,11680,2024-08-29,184.86,2221,314
32539,10019,2024-01-08,409.46,2159,401
32540,13236,2024-04-02,486.75,453,130
32541,7992,2024-12-08,305.17,3703,468
32542,7976,2024-03-13,411.25,3087,374
32543,11230,2024-03-03,28.11,1085,319
32544,10055,2024-01-05,391.01,3700,127
32545,2319,2024-09-29,395.11,3037,101
32546,13173,2024-12-02,269.06,2841,180
32547,12020,2024-04-10,190.18,579,48
32548,8068,2024-05-14,49.81,1652,494
32549,6976,2024-09-20,272.46,2075,328
32550,2056,2024-03-02,13.41,1051,391
32551,634,2024-07-04,167.67,2676,494
32552,3680,2024-09-13,396.19,1438,36
32553,7515,2024-09-27,207.44,934,124
32554,8468,2024-02-22,214.24,621,227
32555,12684,2024-10-26,499.01,1854,193
32556,2631,2024-09-20,45.64,1117,236
32557,9025,2024-07-09,420.31,421,195
32558,1577,2024-04-05,298.8,363,308
32559,4544,2024-06-01,473.33,1322,465
32560,10252,2024-06-18,402.1,912,61
32561,1945,2024-07-02,198.76,1365,419
32562,2629,2024-05-05,49.9,2785,481
32563,8833,2024-12-24,435.64,1293,350
32564,5803,2024-09-26,264.2,841,154
32565,9934,2024-12-06,210.98,3408,349
32566,6688,2024-12-07,109.03,2595,107
32567,13397,2024-08-26,412.85,3833,207
32568,14349,2024-09-14,181.72,214,427
32569,8008,2024-06-28,151.4,1045,190
32570,10767,2024-08-10,140.49,733,315
32571,2235,2024-07-14,23.02,2407,43
32572,569,2024-05-10,118.04,3310,250
32573,654,2024-08-13,119.7,925,252
32574,562,2024-10-06,434.42,3881,482
32575,3869,2024-02-02,434.2,475,339
32576,13019,2024-08-12,222.17,2127,337
32577,4715,2024-05-09,463.1,3555,108
32578,12966,2024-05-09,304.49,1956,74
32579,2662,2024-12-20,357.22,187,20
32580,3979,2024-01-17,184.46,3920,416
32581,13191,2024-12-21,238.53,1670,188
32582,8532,2024-11-14,374.72,1523,294
32583,1024,2024-02-16,414.49,1091,326
32584,11698,2024-09-14,265.14,1854,263
32585,9968,2024-01-21,419.17,1562,222
32586,14836,2024-05-28,78.75,2461,106
32587,495,2024-04-01,42.34,3779,101
32588,930,2024-04-28,256.39,2825,404
32589,10551,2024-08-27,79.68,223,239
32590,1903,2024-07-24,493.72,1522,400
32591,13579,2024-06-03,464.76,442,54
32592,14557,2024-02-13,146.04,1370,58
32593,4601,2024-12-04,274.44,1289,99
32594,9700,2024-11-07,315.1,1784,352
32595,3023,2024-06-02,398.84,822,469
32596,13570,2024-08-27,354.83,2831,80
32597,2132,2024-05-30,162.9,1386,239
32598,8045,2024-09-01,207.08,1156,156
32599,8351,2024-11-29,153.97,1661,457
32600,11136,2024-11-07,24.77,728,293
32601,4708,2024-03-26,435.71,3926,423
32602,13826,2024-01-04,3.38,3670,170
32603,9026,2024-10-05,181.57,314,197
32604,12387,2024-12-26,214.76,1820,383
32605,21,2024-07-18,81.27,107,19
32606,1400,2024-05-05,488.31,863,295
32607,2029,2024-08-03,90.08,2389,94
32608,12029,2024-03-11,182.51,2939,489
32609,7880,2024-07-12,469.14,3040,95
32610,12118,2024-11-27,401.84,932,464
32611,14112,2024-06-13,129.76,3548,380
32612,3257,2024-04-29,100.76,3306,337
32613,7463,2024-11-28,461.02,3600,284
32614,6558,2024-01-10,455.4,824,2
32615,4742,2024-02-22,275.68,1280,453
32616,14159,2024-07-17,54.82,2467,313
32617,1437,2024-08-30,243.74,2384,45
32618,12618,2024-06-11,476.86,2210,358
32619,6148,2024-10-18,350.58,2945,445
32620,13104,2024-06-23,20.69,1189,373
32621,11022,2024-12-21,119.64,239,399
32622,4452,2024-05-24,167.82,1944,332
32623,7256,2024-03-15,243.98,2980,429
32624,7957,2024-07-19,445.56,3132,216
32625,3092,2024-03-11,294.39,1870,307
32626,6374,2024-06-27,468.12,331,217
32627,410,2024-11-26,477.16,694,140
32628,13670,2024-06-10,9.18,3120,219
32629,3738,2024-03-21,86.7,2866,244
32630,5149,2024-05-08,319.53,2704,107
32631,14039,2024-12-13,319.43,322,274
32632,14164,2024-08-13,279.86,3684,380
32633,7887,2024-10-18,298.78,3796,280
32634,543,2024-03-05,89.78,3253,383
32635,14525,2024-11-19,445.5,3657,496
32636,8706,2024-04-20,116.9,3163,291
32637,6590,2024-07-22,226.85,1078,116
32638,7980,2024-08-30,341.94,2468,6
32639,4283,2024-09-01,336.96,2214,372
32640,584,2024-12-26,167.04,1699,137
32641,7465,2024-07-23,385.71,1552,24
32642,14500,2024-08-17,276.26,251,180
32643,13387,2024-12-25,129.31,3999,87
32644,6786,2024-03-22,96.2,2842,48
32645,2275,2024-11-10,314.67,1813,114
32646,3956,2024-03-20,183.69,1534,474
32647,3088,2024-04-13,322.92,2178,30
32648,5386,2024-11-23,344.8,1756,27
32649,7733,2024-12-24,65.88,3092,212
32650,3754,2024-03-25,204.0,2594,246
32651,3278,2024-10-03,159.86,1626,184
32652,13750,2024-06-26,87.24,2181,110
32653,3913,2024-04-05,335.4,194,48
32654,7425,2024-05-15,279.68,2607,467
32655,6817,2024-03-14,447.3,1820,317
32656,8960,2024-10-05,365.85,1395,231
32657,2969,2024-09-29,233.23,232,366
32658,7325,2024-04-28,340.01,3317,313
32659,3817,2024-06-11,342.51,3036,289
32660,7794,2024-12-07,374.81,3426,396
32661,10415,2024-08-13,335.23,1226,98
32662,6726,2024-02-29,204.78,3325,308
32663,3874,2024-12-16,239.95,1794,202
32664,14517,2024-05-02,41.28,2838,273
32665,10923,2024-11-01,35.98,1849,77
32666,7513,2024-01-11,128.82,708,75
32667,4929,2024-08-05,496.05,802,460
32668,7418,2024-05-14,173.47,1660,335
32669,1567,2024-11-24,233.24,1162,481
32670,12823,2024-06-29,218.23,170,339
32671,6875,2024-01-09,375.36,2162,146
32672,13869,2024-03-23,21.51,481,470
32673,11339,2024-06-05,203.89,3974,56
32674,4530,2024-11-05,250.76,842,326
32675,12586,2024-04-29,464.26,157,457
32676,3010,2024-09-03,208.17,1508,381
32677,4987,2024-06-13,453.01,3116,47
32678,1362,2024-06-07,134.27,1030,317
32679,1419,2024-03-24,389.82,1432,6
32680,2224,2024-04-21,335.13,53,135
32681,13656,2024-06-11,418.52,2151,448
32682,13790,2024-11-22,53.38,962,425
32683,8841,2024-12-28,335.45,2577,311
32684,4794,2024-03-27,331.64,1367,259
32685,5623,2024-09-12,183.21,1847,143
32686,14373,2024-05-19,407.55,3185,444
32687,13310,2024-12-03,128.17,1132,425
32688,14811,2024-04-11,487.07,1896,95
32689,14196,2024-07-12,293.87,256,253
32690,1248,2024-08-26,73.51,1910,140
32691,1240,2024-09-05,343.82,2169,204
32692,6676,2024-06-29,11.17,201,420
32693,11806,2024-07-02,314.76,2217,336
32694,10087,2024-10-14,38.4,1736,357
32695,6877,2024-12-05,386.84,3460,207
32696,2504,2024-09-16,463.78,1761,155
32697,6025,2024-07-18,349.35,2737,282
32698,11090,2024-05-13,179.85,1007,114
32699,421,2024-06-21,184.98,2012,232
32700,12953,2024-04-17,124.38,353,320
32701,11943,2024-04-07,313.48,2489,361
32702,11090,2024-02-12,277.03,1618,262
32703,3689,2024-05-20,189.53,1014,40
32704,5580,2024-04-10,394.65,605,58
32705,572,2024-03-05,325.52,1985,183
32706,14729,2024-04-19,259.64,3444,143
32707,2219,2024-06-16,211.22,407,236
32708,2149,2024-04-15,396.39,475,409
32709,9369,2024-09-14,190.78,813,182
32710,8466,2024-02-15,175.77,2737,171
32711,4095,2024-09-30,228.72,3042,202
32712,9378,2024-08-11,176.18,726,224
32713,9352,2024-01-06,438.3,624,24
32714,9977,2024-04-30,436.6,2470,320
32715,8065,2024-10-04,272.14,2985,459
32716,617,2024-08-27,135.05,2203,436
32717,2988,2024-09-23,423.32,3407,403
32718,14067,2024-02-12,381.13,28,362
32719,6756,2024-04-28,117.02,1711,333
32720,13518,2024-05-30,392.8,2915,280
32721,14125,2024-12-29,224.67,3689,442
32722,13951,2024-12-17,366.15,33,444
32723,7301,2024-12-05,108.87,2267,156
32724,7301,2024-05-25,145.98,2708,208
32725,8213,2024-05-15,393.52,1049,162
32726,9687,2024-11-22,411.21,1072,270
32727,8273,2024-10-28,460.11,806,77
32728,3540,2024-10-13,386.95,2294,356
32729,8209,2024-11-13,23.05,3866,168
32730,3045,2024-09-10,27.22,175,427
32731,13366,2024-06-15,265.17,793,414
32732,6259,2024-11-30,172.61,2999,358
32733,10491,2024-04-24,176.1,3977,288
32734,5063,2024-06-05,219.65,125,166
32735,14351,2024-10-09,12.51,1477,495
32736,3383,2024-03-12,249.45,2777,348
32737,10468,2024-06-27,129.14,579,409
32738,5475,2024-01-07,339.72,2608,450
32739,2445,2024-07-12,68.17,2407,173
32740,11950,2024-07-27,208.45,2817,471
32741,13123,2024-11-19,45.29,1742,314
32742,124,2024-02-16,331.66,1713,346
32743,10395,2024-11-05,296.13,3591,122
32744,306,2024-04-14,293.36,3372,262
32745,13025,2024-11-26,486.65,573,356
32746,12565,2024-08-19,113.35,2607,18
32747,14240,2024-06-07,246.71,2141,480
32748,14615,2024-03-31,176.65,3068,437
32749,5924,2024-11-07,259.09,264,481
32750,6940,2024-04-01,377.65,3183,270
32751,4342,2024-04-27,397.1,1881,481
32752,9832,2024-09-21,119.47,726,314
32753,5021,2024-01-28,444.46,2518,200
32754,2135,2024-02-15,193.64,3891,81
32755,8923,2024-03-07,287.71,1311,137
32756,4101,2024-08-29,217.43,3194,114
32757,1913,2024-07-15,392.12,1278,170
32758,882,2024-03-17,195.92,1247,179
32759,9597,2024-04-25,462.1,873,5
32760,8232,2024-12-26,305.62,2590,455
32761,3578,2024-12-29,345.98,606,109
32762,2263,2024-06-22,81.5,3990,69
32763,4267,2024-06-14,111.26,2730,416
32764,4951,2024-10-05,389.6,2934,299
32765,12872,2024-01-23,87.68,3913,192
32766,10449,2024-05-13,148.23,3234,187
32767,10033,2024-12-28,81.57,1154,289
32768,11344,2024-07-05,272.49,2423,270
32769,14073,2024-10-07,426.54,2772,494
32770,3113,2024-12-05,495.72,2312,39
32771,1074,2024-09-23,189.89,2810,188
32772,4302,2024-11-27,273.44,802,358
32773,10499,2024-11-08,454.14,1185,215
32774,4662,2024-07-23,246.5,1061,472
32775,3179,2024-10-23,426.45,2763,117
32776,6119,2024-06-06,263.85,3655,314
32777,8128,2024-02-23,454.5,1940,491
32778,13187,2024-04-18,407.5,2099,430
32779,12953,2024-09-19,93.55,3005,75
32780,11089,2024-04-30,78.87,1327,279
32781,1008,2024-10-23,169.76,2502,126
32782,4149,2024-05-23,329.51,3076,214
32783,1100,2024-09-30,460.13,438,468
32784,13877,2024-08-13,308.3,1131,191
32785,990,2024-06-02,114.52,3261,160
32786,2660,2024-10-14,104.45,192,277
32787,11543,2024-12-29,360.16,1982,234
32788,3982,2024-11-14,196.03,3234,214
32789,1409,2024-05-03,417.01,2341,9
32790,1384,2024-02-09,227.87,1685,321
32791,8938,2024-03-02,281.29,2484,77
32792,7005,2024-06-10,360.98,3191,418
32793,8687,2024-07-17,100.72,3366,35
32794,5647,2024-01-24,221.18,1273,202
32795,2,2024-12-27,36.94,1542,67
32796,13047,2024-04-12,31.1,545,475
32797,10620,2024-08-27,361.35,2496,153
32798,3722,2024-07-23,248.84,502,411
32799,4879,2024-05-06,321.15,2186,31
32800,10490,2024-06-02,469.81,2395,424
32801,5757,2024-09-02,277.34,2222,465
32802,2382,2024-04-15,223.0,3216,69
32803,407,2024-11-01,107.37,1298,361
32804,8568,2024-06-24,270.45,1730,311
32805,2532,2024-09-17,6.9,468,243
32806,1820,2024-06-21,74.68,3153,135
32807,1402,2024-12-09,438.04,183,231
32808,5040,2024-08-18,330.99,152,276
32809,10548,2024-07-24,313.04,2298,4
32810,6410,2024-11-28,203.53,3400,80
32811,6201,2024-03-24,267.52,3385,474
32812,555,2024-08-08,91.66,1068,237
32813,5157,2024-02-26,364.83,2780,310
32814,1152,2024-01-13,277.44,1976,401
32815,13386,2024-06-12,58.72,3186,328
32816,2271,2024-08-04,394.18,316,43
32817,4910,2024-12-22,127.17,756,129
32818,4109,2024-08-02,412.57,3189,447
32819,677,2024-08-30,46.81,3804,16
32820,7001,2024-10-11,153.51,882,73
32821,11281,2024-06-03,333.85,431,490
32822,2021,2024-09-02,363.86,3711,137
32823,10579,2024-01-26,400.32,333,154
32824,1696,2024-01-28,251.46,3757,296
32825,14277,2024-10-19,68.42,1773,439
32826,7081,2024-01-17,353.84,1550,189
32827,696,2024-02-29,189.41,3559,288
32828,13875,2024-11-16,444.94,2812,19
32829,11556,2024-02-15,263.99,3325,324
32830,12357,2024-01-08,231.6,3328,2
32831,7748,2024-11-27,439.6,1888,459
32832,3920,2024-06-01,16.44,1638,421
32833,10172,2024-03-11,320.25,3024,412
32834,8318,2024-12-27,205.52,3590,415
32835,9321,2024-03-24,164.96,161,29
32836,14577,2024-10-01,426.35,2204,399
32837,12004,2024-03-14,408.43,1524,25
32838,6647,2024-06-20,101.03,3325,3
32839,11517,2024-03-03,249.48,860,136
32840,6911,2024-12-11,27.96,2992,224
32841,9896,2024-04-26,324.71,3641,186
32842,10450,2024-09-30,195.76,696,209
32843,9747,2024-11-06,56.34,3946,265
32844,2184,2024-03-28,251.92,1777,174
32845,3076,2024-01-06,203.7,3289,439
32846,14526,2024-06-08,302.85,591,338
32847,2827,2024-08-27,414.25,2296,31
32848,1050,2024-01-23,423.14,1880,240
32849,8549,2024-11-19,10.27,1028,68
32850,12106,2024-09-13,297.31,2447,157
32851,9351,2024-01-29,247.32,429,332
32852,7219,2024-07-25,180.6,3092,57
32853,12263,2024-09-03,275.96,1905,136
32854,2062,2024-02-22,48.39,1663,261
32855,741,2024-02-29,223.29,2342,252
32856,11100,2024-09-09,383.98,2007,262
32857,1543,2024-10-06,93.07,1101,481
32858,3473,2024-09-01,250.98,3122,272
32859,11605,2024-02-05,479.87,3829,469
32860,8664,2024-09-05,411.34,2470,180
32861,6614,2024-07-19,482.28,1671,391
32862,1607,2024-04-06,4.79,1395,61
32863,3358,2024-02-13,329.49,3664,222
32864,9840,2024-02-14,329.96,1196,128
32865,2145,2024-01-06,313.06,3982,41
32866,2902,2024-03-03,176.03,1733,434
32867,8462,2024-08-23,97.69,992,335
32868,2256,2024-08-09,314.16,2512,116
32869,6660,2024-04-10,285.53,3290,343
32870,11604,2024-06-22,151.15,1196,257
32871,8777,2024-06-13,262.11,409,4
32872,1642,2024-01-17,432.05,1210,207
32873,12630,2024-01-31,107.08,2323,13
32874,4746,2024-02-01,306.65,189,375
32875,13173,2024-12-07,41.49,3745,497
32876,6397,2024-05-19,51.97,2956,202
32877,7633,2024-10-13,443.45,3563,152
32878,9891,2024-12-01,80.39,909,192
32879,8754,2024-07-29,298.53,2753,20
32880,3749,2024-02-11,359.67,2873,137
32881,1419,2024-02-26,62.16,3140,333
32882,5700,2024-04-13,61.72,1579,408
32883,13419,2024-10-29,313.52,1382,294
32884,12555,2024-02-20,402.18,449,224
32885,2746,2024-07-07,213.2,2236,84
32886,7221,2024-10-05,289.54,1363,20
32887,5394,2024-10-09,168.9,240,95
32888,11546,2024-12-12,115.04,1176,393
32889,13207,2024-09-01,211.37,3036,61
32890,2819,2024-01-08,420.67,3154,214
32891,11762,2024-12-06,118.63,3814,378
32892,5157,2024-12-28,108.68,3842,86
32893,1622,2024-02-04,73.68,1338,341
32894,4809,2024-12-19,140.85,655,133
32895,13954,2024-11-26,85.53,3020,405
32896,2773,2024-10-09,34.63,3150,59
32897,5382,2024-12-11,394.74,2033,271
32898,5478,2024-10-19,40.25,2216,129
32899,3254,2024-02-10,412.83,2235,231
32900,11581,2024-10-22,69.25,2578,465
32901,4499,2024-07-30,467.72,2267,426
32902,7018,2024-10-15,50.23,3133,134
32903,14480,2024-12-11,341.83,843,169
32904,8631,2024-01-10,207.12,1720,414
32905,14947,2024-06-21,316.52,3414,25
32906,10135,2024-03-14,220.02,2354,407
32907,21,2024-10-27,270.44,3602,465
32908,6282,2024-12-01,97.14,368,463
32909,2061,2024-02-09,4.4,2884,156
32910,13153,2024-07-03,387.24,2391,356
32911,9386,2024-01-22,146.95,2118,305
32912,4331,2024-01-18,254.55,3361,311
32913,2331,2024-08-28,30.44,2365,323
32914,1909,2024-11-08,266.02,180,143
32915,13704,2024-10-21,96.42,2279,50
32916,14334,2024-10-05,300.68,251,292
32917,10886,2024-06-23,333.97,2220,273
32918,5646,2024-08-20,350.63,671,125
32919,5918,2024-03-16,340.13,2825,342
32920,631,2024-07-25,7.06,2784,113
32921,5855,2024-12-03,92.53,2462,14
32922,3237,2024-08-15,497.27,2660,91
32923,3988,2024-09-03,43.22,1495,246
32924,9457,2024-04-27,111.56,3754,225
32925,4768,2024-06-11,290.52,2831,487
32926,10819,2024-09-14,357.61,2418,452
32927,11409,2024-09-05,62.83,552,184
32928,4519,2024-06-05,18.42,3039,284
32929,12515,2024-01-20,155.09,1288,465
32930,3863,2024-06-25,382.04,1844,192
32931,14653,2024-07-21,492.09,1779,106
32932,14942,2024-12-22,3.66,3359,398
32933,3710,2024-07-25,54.97,3751,375
32934,3629,2024-07-19,328.27,686,198
32935,11771,2024-04-29,332.83,3628,397
32936,8726,2024-02-13,247.34,2920,230
32937,5177,2024-12-17,27.8,3400,95
32938,724,2024-10-07,95.97,3472,307
32939,13559,2024-01-19,189.77,2301,375
32940,2712,2024-07-13,126.96,2463,71
32941,2644,2024-07-20,94.37,2244,456
32942,10918,2024-01-05,60.45,880,489
32943,4418,2024-07-02,340.56,2372,27
32944,4845,2024-03-17,160.99,3677,251
32945,7706,2024-10-26,135.1,1282,427
32946,1811,2024-12-02,282.21,1143,207
32947,12753,2024-12-12,161.85,3781,408
32948,9045,2024-08-03,107.19,3652,153
32949,9669,2024-09-26,419.75,2196,105
32950,3162,2024-12-10,112.9,3195,357
32951,12935,2024-03-06,129.52,2636,271
32952,10261,2024-09-11,373.22,3632,465
32953,7747,2024-02-19,349.04,3766,89
32954,3498,2024-09-02,386.45,208,156
32955,5520,2024-04-21,252.29,414,352
32956,3807,2024-01-10,12.73,3568,333
32957,8469,2024-02-29,414.08,1837,350
32958,2278,2024-06-30,185.11,2103,476
32959,1929,2024-06-23,332.12,3279,208
32960,51,2024-08-29,160.09,2995,15
32961,5923,2024-10-26,138.4,244,100
32962,14864,2024-03-15,394.59,1519,364
32963,10127,2024-01-19,161.12,1352,66
32964,7697,2024-06-12,24.08,1137,143
32965,11889,2024-10-25,266.53,1741,346
32966,11485,2024-11-01,78.71,3533,251
32967,10907,2024-01-08,490.88,1814,434
32968,6177,2024-06-08,28.97,434,196
32969,1921,2024-07-29,315.01,1818,36
32970,373,2024-02-03,487.58,3672,111
32971,4988,2024-12-24,479.32,3950,492
32972,13547,2024-07-27,264.52,668,206
32973,13117,2024-07-04,378.06,3462,498
32974,2882,2024-11-13,4.27,1680,56
32975,5877,2024-09-02,421.69,1319,296
32976,13100,2024-07-10,298.52,1306,334
32977,12685,2024-02-29,479.83,2695,149
32978,10572,2024-03-21,312.95,1075,86
32979,11110,2024-01-25,342.53,1940,315
32980,4271,2024-06-10,207.27,2267,416
32981,11278,2024-02-18,202.44,3282,497
32982,11754,2024-12-24,73.08,372,285
32983,2448,2024-01-19,304.11,2047,341
32984,12713,2024-03-02,450.01,3545,290
32985,9545,2024-06-02,115.44,1075,305
32986,14952,2024-03-29,78.11,909,38
32987,12772,2024-08-27,169.44,3877,144
32988,8996,2024-01-10,260.05,282,255
32989,13580,2024-08-26,23.56,147,132
32990,258,2024-09-01,485.33,3284,63
32991,7053,2024-09-03,86.09,735,97
32992,13294,2024-06-01,301.86,3168,303
32993,5667,2024-04-11,452.08,2525,2
32994,7913,2024-09-03,424.24,2052,375
32995,1070,2024-02-09,161.74,107,134
32996,11789,2024-07-04,374.45,2718,2
32997,6207,2024-07-17,5.25,2031,39
32998,1384,2024-08-18,351.02,2466,147
32999,10435,2024-04-10,334.92,2832,44
33000,228,2024-01-25,276.4,457,227
33001,13295,2024-06-25,11.9,2798,388
33002,6286,2024-01-11,132.72,2711,230
33003,2312,2024-04-17,468.76,125,289
33004,10582,2024-01-19,343.45,2443,50
33005,3005,2024-10-28,422.34,501,85
33006,3841,2024-04-20,157.44,1361,174
33007,3019,2024-12-24,198.62,138,249
